t_sec,dist_m,Lap_No,Speed_kmh,Motor_RPM,Battery_V,Current_A
164.94983277591973,2749.1638795986623,3,18.75799371076725,2249.42006897049,39.672975551418986,17.781512032898107
165.55183946488296,2759.1973244147157,3,18.55775896576155,2218.379247585333,39.84109309186011,17.888042344914243
166.15384615384616,2769.2307692307695,3,18.110561464053006,2179.1035821392857,39.71566335513013,17.35325471874731
166.7558528428094,2779.264214046823,3,17.941799378635697,2158.9336514462075,39.71583706369241,16.999295243705284
167.3578595317726,2789.2976588628762,3,18.198736210437964,2176.720719037938,39.590111344610314,16.453732826650988
167.9598662207358,2799.33110367893,3,16.58686484145245,1976.4360169535337,39.59256872515783,15.607201248743468
168.56187290969902,2809.3645484949834,3,16.55035031808219,1990.6893105320835,39.55362043486059,14.487903943461248
169.16387959866222,2819.3979933110368,3,16.21311566899683,1954.686524114739,39.603059997661646,13.224924400187083
169.76588628762542,2829.4314381270906,3,15.427015529105203,1858.6617533105057,39.50668024324137,12.797986088566661
170.36789297658865,2839.464882943144,3,15.010459420280718,1790.2155425883293,39.612389502570544,11.665364452053897
170.96989966555185,2849.4983277591973,3,15.45729537765671,1861.320071919921,39.528652338449646,10.691195120135445
171.57190635451505,2859.531772575251,3,15.197655273709634,1819.1711704292075,39.37458502624445,10.295602027005266
172.17391304347828,2869.5652173913045,3,14.80740582852464,1788.089723950993,39.256768412244696,10.269909432669056
172.77591973244148,2879.598662207358,3,15.777048167689777,1896.1515653952993,39.43720335260762,10.005382616942576
173.3779264214047,2889.6321070234117,3,15.532058649366563,1876.953620881107,39.18720773710014,9.562285510963298
173.9799331103679,2899.665551839465,3,14.906718366416749,1802.1164112758975,39.27039150457103,10.218446089330204
174.5819397993311,2909.6989966555184,3,16.182499481664607,1944.3707823660807,39.36799212472751,10.823741176620631
175.18394648829434,2919.732441471572,3,15.457306097805219,1861.8230121986642,39.04405960465892,11.830956010123233
175.78595317725754,2929.7658862876256,3,15.34567932580813,1836.7862716438858,39.2645640066513,12.848396483393469
176.38795986622074,2939.799331103679,3,16.344328435443163,1964.3384886289045,39.242081428060345,13.417553597460577
176.98996655518397,2949.8327759197327,3,15.91168576461287,1902.1051931040106,39.16641905439542,14.329112288756448
177.59197324414717,2959.866220735786,3,16.40844625313358,1973.7957290341053,39.147584376319664,15.393872570883005
178.19397993311037,2969.8996655518395,3,16.048007532339298,1933.6655101395947,39.14538943563237,16.34409516422992
178.7959866220736,2979.9331103678933,3,18.342735533578065,2195.3183049174977,39.07048763770631,16.433256806268172
179.3979933110368,2989.9665551839466,3,18.311391547055592,2192.456068535027,39.00918968276443,17.459201563147595
180.0,3000.0,3,19.55825901960879,2340.2833021392453,38.98409864368573,17.778404419219186
